"unitid","institution name","year","F0809_F2_RV.Private gifts - Total","DRVF2009_RV.Tuition and fees as a percent of core revenues (FASB)","DRVF2009_RV.Endowment assets (year end) per FTE enrollment (FASB)"
"214166","Mount Aloysius College","2009","543870","107","9615"
"214175","Muhlenberg College","2009",,"164","41232"
"214272","Neumann University","2009","3549671","89","5236"
"214564","Salus University","2009","721217","87","15619"
"214883","Peirce College","2009",,"101","77"
"214971","Pennsylvania Academy of the Fine Arts","2009",,"43","33488"
"215053","Pennsylvania College of Art and Design","2009","64296","95","2624"
"215062","University of Pennsylvania","2009","244968000","74","190072"
"215099","Philadelphia University","2009",,"93","5578"
"215105","The University of the Arts","2009",,"80","9940"
"215114","Cairn University-Langhorne","2009",,"89","6412"
"215123","Philadelphia College of Osteopathic Medicine","2009","0","68","37655"
"215132","University of the Sciences","2009","1081884","145","36457"
"215424","Pittsburgh Theological Seminary","2009",,,"413800"
"215442","Point Park University","2009",,"88","6043"
"215619","Reconstructionist Rabbinical College","2009","1967699","30","427971"
"215628","Reformed Presbyterian Theological Seminary","2009","644885","308","22001"
"215655","Robert Morris University","2009","2673464","96","3839"
"215691","Rosemont College","2009","7566744","60","15808"
"215743","Saint Francis University","2009",,"70","9349"
"215770","Saint Joseph's University","2009","16766776","109","18319"
"215798","Saint Vincent College","2009",,"89","26003"
"215813","Saint Vincent Seminary","2009",,"89","29972"
"215929","University of Scranton","2009","12944165","97",
"215947","Seton Hill University","2009",,"55","10330"
"216047","Saint Charles Borromeo Seminary-Overbrook","2009",,"24","69234"
"216278","Susquehanna University","2009","10168080","205","36524"
"216287","Swarthmore College","2009","14675000",,"767284"
"216311","Talmudical Yeshiva of Philadelphia","2009","1989620","41",
"216357","Thiel College","2009","2911580","103","17537"
"216366","Thomas Jefferson University","2009",,"73","90766"
"216463","Trinity Episcopal School for Ministry","2009","2812621","56","84201"
"216524","Ursinus College","2009","8421781","140","59274"
"216542","Valley Forge Christian College","2009",,"50","1267"
"216597","Villanova University","2009",,"134","27059"
"216667","Washington & Jefferson College","2009","5839251","152","50037"
"216694","Waynesburg University","2009","4778346","104","16390"
"216807","Westminster College","2009",,"335","46140"
"216816","Westminster Theological Seminary","2009","4960027","40","8460"
"216852","Widener University-Main Campus","2009","8395723","107","10454"
"216931","Wilkes University","2009","4214849","103","6276"
"217013","Wilson College","2009",,"49","86238"
"217040","Yeshivath Beth Moshe","2009",,"54",
"217059","York College Pennsylvania","2009","1452820","153","9492"
"217156","Brown University","2009",,,"255659"
"217165","Bryant University","2009","3750000","171","31886"
"217235","Johnson & Wales University-Providence","2009",,"103","11146"
"217305","New England Institute of Technology","2009",,"167","31252"
"217402","Providence College","2009",,"114","25671"
"217493","Rhode Island School of Design","2009",,,"106698"
"217518","Roger Williams University","2009",,"118","13060"
"217536","Salve Regina University","2009","5808000","100","13466"
"217606","Northpoint Bible College","2009",,"55","1086"
"217624","Allen University","2009",,"20","329"
"217633","Anderson University","2009","7972906","75","14893"
"217688","Charleston Southern University","2009",,"85","3009"
"217721","Benedict College","2009",,"72","4344"
"217776","Southern Wesleyan University","2009",,"85","1494"
"217873","Claflin University","2009","4568471","53","8326"
"217891","Clinton College","2009",,"15","2335"
"217907","Coker College","2009",,"120","16842"
"217925","Columbia International University","2009",,"53","5229"
"217934","Columbia College","2009","2533060","101","12175"
"217961","Converse College","2009",,"44","50967"
"217998","Erskine College","2009","4967657","127","43029"
"218070","Furman University","2009",,,"148173"
"218238","Limestone College","2009",,"95","3698"
"218265","Lenoir-Rhyne University-Lutheran Theological Southern Seminary","2009",,"68","163527"
"218399","Morris College","2009","1284643","58","8121"
"218414","Newberry College","2009",,"109","19500"
"218441","North Greenville University","2009","5851124","77","6094"
"218539","Presbyterian College","2009","5926102",,"52404"
"218751","Sherman College of Straight Chiropractic","2009","874828","113","927"
"218919","Voorhees College","2009","0","30","7692"
"218973","Wofford College","2009","10464312",,"83763"
"219000","Augustana College","2009",,"82","23474"
"219091","Dakota Wesleyan University","2009",,"87","23966"
"219198","Mount Marty College","2009","994943","112","11450"
"219240","Sioux Falls Seminary","2009","1670996","31","40809"
"219295","Presentation College","2009",,"86","22160"
"219374","Sinte Gleska University","2009",,"17","3609"
"219383","University of Sioux Falls","2009",,"96","10895"
"219505","American Baptist College","2009","1472818","28","16059"
"219578","Aquinas College","2009",,"80","11431"
"219639","Baptist Memorial College of Health Sciences","2009",,"71","3018"
"219709","Belmont University","2009",,"110","14608"
"219718","Bethel University","2009",,"80","3254"
"219790","Bryan College-Dayton","2009","1182773","95","4936"
"219806","Carson-Newman University","2009",,"71","20609"
"219833","Christian Brothers University","2009",,"61","13087"
"219842","Pentecostal Theological Seminary","2009","368459","41","72990"
"219949","Cumberland University","2009",,"84","6000"
"219976","Lipscomb University","2009","7068709","134","16919"
"220136","Emmanuel Christian Seminary","2009",,,"55628"
"220181","Fisk University","2009","2389941","38","16887"
"220206","Welch College","2009",,"39","4061"
"220215","Freed-Hardeman University","2009","4927811","47","12737"
"220312","Hiwassee College","2009",,"15","58972"
"220473","Johnson University","2009","2828221",,"116464"
"220516","King University","2009","2254087","128","14138"
"220598","Lane College","2009","661577","39","946"
"220604","Le Moyne-Owen College","2009",,"37","15842"
"220613","Lee University","2009","7489409","70","1971"
"220631","Lincoln Memorial University","2009",,"86","6095"
"220701","Martin Methodist College","2009",,"49","11417"
"220710","Maryville College","2009","2314838","147","34885"
"220792","Meharry Medical College","2009",,"15","581066"
"220808","Memphis College of Art","2009",,"43","12251"
"220871","Memphis Theological Seminary","2009",,"114","35002"
"220996","Middle Tennessee School of Anesthesia Inc","2009",,"74","128"
"221014","Milligan College","2009","4970225","85","9849"
"221254","O'More College of Design","2009",,"92",
"221351","Rhodes College","2009","4311355",,"134224"
"221519","Sewanee-The University of the South","2009",,,"151352"
"221661","Southern Adventist University","2009",,"85","8127"
"221670","Southern College of Optometry","2009",,"146","24793"
"221731","Tennessee Wesleyan College","2009","711308","95","7895"
"221856","Tennessee Temple University","2009",,"75","923"
"221892","Trevecca Nazarene University","2009",,"92","6584"
"221953","Tusculum College","2009","1960546","89","6971"
"221971","Union University","2009",,"67","6950"
"221999","Vanderbilt University","2009",,"86","252798"
"222178","Abilene Christian University","2009","18134804","212","52163"
"222877","Arlington Baptist College","2009",,"27",
"222983","Austin College","2009",,"385","82298"
"223001","Austin Presbyterian Theological Seminary","2009",,,"524443"
"223117","Baptist Missionary Association Theological Seminary","2009",,"17","11039"
"223223","Baylor College of Medicine","2009","0","1","503168"
"223232","Baylor University","2009",,"139","55857"
"223463","Remington College-Dallas Campus","2009",,,
"224004","Concordia University-Texas","2009","5448146","78","6135"
"224226","Dallas Baptist University","2009",,"99","6479"
"224244","Dallas Christian College","2009",,"57","590"
"224305","Dallas Theological Seminary","2009","16827888","51","12398"
"224323","University of Dallas","2009","4911733","113","17449"
"224527","East Texas Baptist University","2009","7309635","160","45554"
"225201","Hallmark College","2009",,,
"225247","Hardin-Simmons University","2009",,"265","48609"
"225399","Houston Baptist University","2009","9450378","96","31084"
"225548","Howard Payne University","2009",,"162","32846"
"225575","Huston-Tillotson University","2009","4117507","47","11309"
"225627","University of the Incarnate Word","2009","5697713","99","10974"
"225885","Jarvis Christian College","2009",,"48","12790"
"226231","LeTourneau University","2009",,"89","1824"
"226383","Lubbock Christian University","2009","4041463","68","6214"
"226471","University of Mary Hardin-Baylor","2009",,"132","26651"
"226587","McMurry University","2009","1428489","99","44798"
"227243","Northwood University-Texas","2009",,"117","5105"
"227289","Oblate School of Theology","2009",,"35","114097"
"227331","Our Lady of the Lake University","2009",,"86","10643"
"227429","Paul Quinn College","2009",,"43","13150"
"227757","Rice University","2009",,,"618402"
"227845","Saint Edward's University","2009","3076207","114","9760"
"227863","University of St Thomas","2009","6922743","95","20329"
"228042","Schreiner University","2009",,"123","40719"
"228149","St Mary's University","2009","4629125","120","33118"
"228194","South Texas College of Law","2009",,"96","22699"
"228246","Southern Methodist University","2009","101785000","107","104237"
"228325","Southwestern Assemblies of God University","2009",,"91","2019"
"228343","Southwestern University","2009",,,"180475"
"228468","Southwestern Adventist University","2009","1327939","71","8765"
"228486","Southwestern Christian College","2009","2409555","19",
"228866","Texas Chiropractic College Foundation Inc","2009",,"85","9179"
"228875","Texas Christian University","2009",,,"114405"
"228884","Texas College","2009",,"34","1419"
"228981","Texas Lutheran University","2009",,"154","46634"
"229160","Texas Wesleyan University","2009",,"107","16386"
"229267","Trinity University","2009",,,"331543"
"229780","Wayland Baptist University","2009","4427122","62","12294"
"229887","Wiley College","2009","4077656","47","6025"
"230038","Brigham Young University-Provo","2009","62636364","75","17421"
"230047","Brigham Young University-Hawaii","2009","6673000","22","22027"
"230621","Stevens-Henager College-Ogden","2009",,,
"230630","Stevens-Henager College of Business-Provo","2009",,,
"230807","Westminster College","2009","4083805","121","18980"
"230816","Bennington College","2009","6143220","75","19129"
"230825","Burlington College","2009","38788","85","629"
"230852","Champlain College","2009",,"94","3490"
"230889","Goddard College","2009",,"92","617"
"230898","Green Mountain College","2009","410130","92","3523"
"230940","Marlboro College","2009","2068267","139","83753"
"230959","Middlebury College","2009",,"3492","238963"
"230995","Norwich University","2009",,"69",
"231059","Saint Michael's College","2009",,"120","22931"
"231068","SIT Graduate Institute","2009","2728381","46","107538"
"231077","College of St Joseph","2009","655344","92","3691"
"231086","Southern Vermont College","2009","708640","79","2517"
"231095","Sterling College","2009",,"52","6207"
"231147","Vermont Law School","2009","1971301","93","14257"
"231420","Averett University","2009","3056904","106","21476"
"231554","Bluefield College","2009",,"85","4107"
"231581","Bridgewater College","2009",,"122","31277"
"231651","Regent University","2009","2560000",,"56820"
"231837","Jefferson College of Health Sciences","2009",,"77","1753"
"232025","Emory & Henry College","2009",,,"80630"
"232043","Eastern Mennonite University","2009","3515311","94","11140"
"232089","Ferrum College","2009","1680802","156","26689"
"232256","Hampden-Sydney College","2009",,"175","103870"
"232265","Hampton University","2009",,"86","33664"
"232308","Hollins University","2009","16244269","79","90486"
"232557","Liberty University","2009","12382285","89","242"
"232609","Lynchburg College","2009",,"171","26103"
"232672","Mary Baldwin College","2009",,"132","20284"
"232706","Marymount University","2009","319390","87","5846"
"232885","Sentara College of Health Sciences","2009","0","66",
"233295","Randolph-Macon College","2009",,"764","80697"
"233301","Randolph College","2009",,,"233931"
"233356","Bon Secours Memorial College of Nursing","2009","22730","67",
"233374","University of Richmond","2009","8452668",,"355764"
"233426","Roanoke College","2009","3522455","179","49801"
"233541","Shenandoah University","2009","3685359","95","10795"
"233611","Southern Virginia University","2009","4341666","59","588"
"233718","Sweet Briar College","2009","8078773","177","108399"
"233842","Union Presbyterian Seminary","2009","5463528",,"406807"
"233912","Virginia Intermont College","2009","6571130","49","8593"
"234137","Virginia University of Lynchburg","2009",,"78","599"
"234164","Virginia Union University","2009",,"72","14764"
"234173","Virginia Wesleyan College","2009",,"199","30309"
"234207","Washington and Lee University","2009",,,"399439"
"234915","City University of Seattle","2009",,"95",
"235024","Cornish College of the Arts","2009","2688786","91","5749"
"235316","Gonzaga University","2009",,"119","17227"
"235422","Heritage University","2009",,"52","9585"
"235547","Bastyr University","2009","759811","72","2954"
"235769","Trinity Lutheran College","2009",,"39","49830"
"236133","Northwest University","2009","1822677","73","8276"
"236230","Pacific Lutheran University","2009",,"82","16591"
"236328","University of Puget Sound","2009","11010000","190","73887"
"236452","Saint Martin's University","2009",,"77","10171"
"236577","Seattle Pacific University","2009","2953000","101","9599"
"236595","Seattle University","2009",,"115","21236"
"236896","Walla Walla University","2009",,"83","7169"
"237057","Whitman College","2009","13259897",,"208081"
"237066","Whitworth University","2009","5782069","149","26781"
"237118","Alderson Broaddus University","2009","752292","124","20712"
"237136","Appalachian Bible College","2009",,"45","1975"
"237181","Bethany College","2009","5430263","128","49477"
"237312","University of Charleston","2009","6258054","105","17346"
"237358","Davis & Elkins College","2009",,"63","29239"
"237640","Ohio Valley University","2009",,"57","2541"
"237905","West Virginia University Hospital Departments of Rad Tech and Nutrition","2009","0","100",
"237969","West Virginia Wesleyan College","2009","4443836","164","24642"
"238078","Wheeling Jesuit University","2009","1205655","58","11184"
"238193","Alverno College","2009","3620805","118","7840"
"238324","Bellin College","2009",,"86","42814"
"238333","Beloit College","2009","11195154",,"75194"
"238430","Cardinal Stritch University","2009",,"98","3715"
"238458","Carroll University","2009","2147434","87","9148"
"238476","Carthage College","2009",,"98","10957"
"238573","Columbia College of Nursing","2009",,,
"238616","Concordia University-Wisconsin","2009","7561729","96","10730"
"238661","Edgewood College","2009",,"98","8992"
"238980","Lakeland College","2009",,"100","3572"
"239017","Lawrence University","2009",,,"109770"
"239071","Maranatha Baptist University","2009",,"90","253"
"239080","Marian University","2009",,"101","2990"
"239105","Marquette University","2009","32890000","98","26338"
"239169","Medical College of Wisconsin","2009",,"44","1058169"
"239309","Milwaukee Institute of Art & Design","2009","687351","99","3462"
"239318","Milwaukee School of Engineering","2009",,"90","14241"
"239390","Mount Mary University","2009",,"86","6406"
"239424","Nashotah House","2009",,"24","97550"
"239503","Northland International University","2009",,"116","92"
"239512","Northland College","2009",,"84","21858"
"239628","Ripon College","2009",,"134","40346"
"239637","Sacred Heart School of Theology","2009","4332250","31","51525"
"239716","Saint Norbert College","2009","7716451","135","23436"
"239743","Silver Lake College of the Holy Family","2009",,"57","9459"
"240107","Viterbo University","2009","2478814","97","7399"
"240213","Wisconsin School of Professional Psychology","2009","7094","94",
"240338","Wisconsin Lutheran College","2009","8157212","70","24514"
"243744","Stanford University","2009",,"10","869683"
"243823","Parker University","2009","80935","89","2783"
"244190","Widener University-Delaware Campus","2009",,"107","9674"
"244233","City College-Fort Lauderdale","2009",,"69","9"
"245652","St John's College","2009","1937847","107",
"245731","Yeshiva and Kollel Harbotzas Torah","2009","193681","16",
"245777","Bais Medrash Elyon","2009","666717","19",
"245838","Antioch University-Los Angeles","2009",,"87","5834"
"245847","Antioch University-Santa Barbara","2009",,"87","5943"
"245865","Antioch University-New England","2009",,"87","5824"
"245883","Antioch University-Seattle","2009",,"87","7293"
"245892","Antioch University-Midwest","2009",,"87","5887"
"245953","Mid-America Christian University","2009","1385157","64","2839"
"246345","Houston Graduate School of Theology","2009",,"98",
"246789","Unification Theological Seminary","2009","810204","81","7195"
"247162","Ecumenical Theological Seminary","2009",,"67",
"247649","Landmark College","2009",,"101","27381"
"247773","Yeshiva Gedolah of Greater Detroit","2009","433404","30",
"247825","Austin Graduate School of Theology","2009","417121","60","97321"
"260947","Christian Life College","2009",,"74",
"260956","Knowledge Systems Institute","2009",,"89","0"
"262022","Bethel Seminary-San Diego","2009","1130347","54","0"
"262086","Brandman University","2009","8856468","91",
"363712","Yeshivah Gedolah Rabbinical College","2009",,"63","0"
"365426","Mayo Graduate School","2009","0","0","0"
"366003","South Florida Bible College and Theological Seminary","2009","171767","41",
"366368","New York Academy of Art","2009","623581","78","3000"
"366793","Baptist Theological Seminary at Richmond","2009",,"30","46923"
"367839","Colorado Heights University","2009",,"94",
"367884","Hodges University","2009","861520","100","1535"
"369002","Massachusetts School of Law","2009","0","97",
"369659","Oregon College of Oriental Medicine","2009",,"66",
"369817","Bethel Seminary of the East","2009","227009","59","0"
"372958","Remington College-Honolulu Campus","2009",,,
"373827","New England School of Communications","2009","15057","98",
"374024","Adler Graduate School","2009",,"87",
"375230","Yeshiva Gedolah Imrei Yosef D'spinka","2009","133731","80",
"381459","Phoenix Seminary","2009",,"23","10892"
"381617","Baker College of Port Huron","2009",,"91","3973"
"384254","Beacon College","2009",,"94",
"384306","Acupuncture and Integrative Medicine College-Berkeley","2009",,"80",
"384421","Rabbi Jacob Joseph School","2009","988671","27",
"385619","Everglades University","2009",,"87",
"388520","College of Biblical Studies-Houston","2009","3941294","33","2500"
"392840","Watkins College of Art Design & Film","2009","634237","89","4614"
"399911","Soka University of America","2009",,,"1027318"
"401223","World Mission University","2009",,"60",
"401250","Yo San University of Traditional Chinese Medicine","2009",,"56",
"402828","Widener University-Harrisburg Campus","2009",,"107","6087"
"404073","Baker College of Auburn Hills","2009",,"91","4115"
"404082","Baker College of Clinton Township","2009",,"91","4052"
"404648","Baker College of Cadillac","2009",,"91","4455"
"405058","Yeshivas Novominsk","2009","2538084","45",
"405854","Rabbinical College of Ohr Shimon Yisroel","2009",,"44",
"406200","Wright Career College","2009","0","100",
"406547","City College-Gainesville","2009",,"69","67"
"407629","Lake Erie College of Osteopathic Medicine","2009","0","102","232"
"409254","Erikson Institute","2009","4118099","22","86194"
"409616","Roger Williams University School of Law","2009",,"130","17815"
"412599","Remington College-Memphis Campus","2009",,,
"413617","College of Menominee Nation","2009",,"19",
"414160","Baker College of Jackson","2009",,"91","3805"
"414708","Baker College Center for Graduate Studies","2009",,"91","3178"
"414823","Johnson & Wales University-North Miami","2009",,"103","12202"
"414878","Trine University-Regional/Non-Traditional Campuses","2009",,"67","10748"
"414966","Phillips Theological Seminary","2009",,"10","253187"
"417345","Augusta Area Dietetic Internship-University Hospital","2009","0","100",
"417752","Messenger College","2009",,"31","4955"
"418126","New York College of Health Professions","2009",,"74",
"420246","Southwest College of Naturopathic Medicine & Health Sciences","2009",,"78",
"420325","Yeshiva D'monsey Rabbinical College","2009","449014","24",
"420705","Bakke Graduate University","2009",,,
"423643","Midwestern University-Glendale","2009",,"92","127"
"426314","Embry-Riddle Aeronautical University-Worldwide","2009",,"94","1599"
"428259","Ottawa University-Milwaukee","2009",,"103","4842"
"430591","American College of Traditional Chinese Medicine","2009",,"93",
"430810","New Hampshire Institute of Art","2009","831319","996","64940"
"431594","Massachusetts General Hospital Dietetic Internship","2009","0","87",
"431983","Yeshiva of the Telshe Alumni","2009","5090844","16",
"432348","Appalachian School of Law","2009","498245","99","8803"
"432357","LIU Hudson at Westchester","2009","994","97","0"
"433387","Western Governors University","2009","0","97",
"434034","National Labor College","2009","1423313","10","547"
"434414","Michigan Jewish Institute","2009","2200","99",
"434539","City College-Miami","2009",,"69","23"
"434937","Yeshiva College of the Nations Capital","2009",,"3",
"436021","Montessori Institute of Milwaukee","2009","11988","93",
"436614","International Baptist College and Seminary","2009",,"65",
"437316","Linfield College-School of Nursing","2009",,"114",
"438151","Stevens-Henager College-Murray","2009",,,
"439288","Johnson & Wales University-Denver","2009",,"103","12719"
"439446","Atlantic Institute of Oriental Medicine","2009",,"83",
"439613","Crossroads Bible College","2009",,"65",
"439701","King's University","2009",,"36","5566"
"439783","New York College of Traditional Chinese Medicine","2009",,"96",
"439817","Northeastern Seminary","2009",,"72","28778"
"440004","Upper Valley Educators Institute","2009","105185","89",
"440031","Keck Graduate Institute","2009",,"22","422845"
"440411","Marlboro College-Graduate School","2009",,"139","38638"
"440794","Pillar College","2009",,"55","4401"
"441104","Richmont Graduate University","2009",,"66",
"441131","The Seattle School of Theology & Psychology","2009",,"62",
"441478","National Graduate School of Quality Management","2009",,"99",
"441511","Apex School of Theology","2009",,"0",
"441609","Yeshiva Shaarei Torah of Rockland","2009","563458","32",
"441982","Franklin W Olin College of Engineering","2009",,,"1095533"
"442064","Won Institute of Graduate Studies","2009","197073","44","48855"
"442295","Ave Maria School of Law","2009",,"52","1049"
"442356","Pennsylvania College of Health Sciences","2009","75378","47","2309"
"442806","Edward Via College of Osteopathic Medicine","2009",,"91",
"442897","Ottawa University-Jeffersonville","2009",,"103",
"442949","Birthingway College of Midwifery","2009","2530","74",
"443030","NorthShore University HealthSystem School of Nurse Anesthesia","2009",,"98","1617310"
"443049","Faith Evangelical College & Seminary","2009","29702","91",
"443058","Family of Faith College","2009",,"11",
"443076","Hood Theological Seminary","2009",,"82","41180"
"443340","Williamson Christian College","2009",,"59",
"443702","Bexley Hall Episcopal Seminary","2009","119135","27","177105"
"444103","Byzantine Catholic Seminary of Saints Cyril and Methodius","2009",,"15",
"444167","Baker College of Allen Park","2009",,"91","4677"
"444398","Baptist University of the Americas","2009",,"19","14174"
"444413","Beis Medrash Heichal Dovid","2009","125555","58",
"444778","New Life Theological Seminary","2009","124410","53",
"444990","Flagler College-Tallahassee","2009",,"57","0"
"445267","Central Methodist University-College of Graduate and Extended Studies","2009",,"85","3163"
"445708","Johnson & Wales University-Charlotte","2009",,"103","11876"
"445735","Roseman University of Health Sciences","2009","408732","102","7810"
"445869","Institute for the Psychological Sciences","2009",,"23","1660"
"446048","Ave Maria University","2009",,"7","3387"
"446233","Ecclesia College","2009",,"49",
"446394","Maple Springs Baptist Bible College and Seminary","2009",,"60",
"446604","Uta Mesivta of Kiryas Joel","2009","610710","91",
"446640","Harrisburg University of Science and Technology","2009",,"13",
"446677","Stevens-Henager College-Logan","2009",,,
"446932","Union Graduate College","2009","226735","88","2159"
"447953","SUM Bible College and Theological Seminary","2009",,"64",
"448284","Doane College-Lincoln Grand Island and Master","2009","0","100","0"
"448309","Shorter University-College of Adult & Professional Programs","2009",,"100","0"
"448752","College America-Colorado Springs","2009",,,
"448761","College America-Fort Collins","2009",,,
"448804","The Robert B Miller College","2009",,"56",
"449348","Huntsville Bible College","2009",,"24",
"449579","Hawaii College of Oriental Medicine","2009",,"90",
"449658","Bais Medrash Toras Chesed","2009","328984","42",
"449764","Visible Music College","2009","67114","96",
"449870","University of the West","2009",,"60","42404"
"449922","Appalachian College of Pharmacy","2009","1225637","81","1438"
"449931","Averett University-Non-Traditional Programs","2009","0","100",
"450304","Brite Divinity School","2009","5523524",,"443724"
"450766","LIU Riverhead","2009","2440","80","0"
"451079","Academy for Five Element Acupuncture","2009","15276","97",
"451370","Yeshivas Be'er Yitzchok","2009","442692","31",
"451398","Yeshiva Toras Chaim","2009","223802","88",
"451404","Talmudical Seminary of Bobov","2009","699728","33",
"451705","College America-Cheyenne","2009",,,
"454184","The King’s College","2009","6241591","32","1834"
"454582","Ottawa University-Online","2009",,"103",
"454838","Institute of Taoist Education and Acupuncture","2009",,"59",
"455099","Urshan Graduate School of Theology","2009","524552","20","6250"
"455257","Yeshiva of Machzikai Hadas","2009","443253","60",
"455406","Pacific Northwest University of Health Sciences","2009","675284","67",
"455433","The Chicago School of Professional Psychology at Irvine","2009",,"100","3505"
"455664","The Chicago School of Professional Psychology at Los Angeles","2009",,"100","4281"
"455682","The Chicago School of Professional Psychology at Westwood","2009",,"100","2893"
"455770","Providence Christian College","2009","1070540","41","428"
"455804","Institute of World Politics","2009","1640211","63","31639"
"455813","Pontifical John Paul II Institute for Studies on Marriage and Family","2009",,"18","14403"
"455992","Vermont College of Fine Arts","2009","73646","96","4376"
"456481","Polytechnic University of Puerto Rico-Miami","2009",,"93","0"
"456490","Polytechnic University of Puerto Rico-Orlando","2009",,"75","0"
"456542","The Commonwealth Medical College","2009","27028029","0",
"457183","Remington College of Nursing Orlando","2009",,,
"457226","Horizon University","2009",,,
"457271","Academy for Jewish Religion-California","2009",,,
"457402","University of Fort Lauderdale","2009",,,
"457484","New Hope Christian College-Honolulu","2009",,,
"457697","City Vision College","2009",,,
"458113","Bethel College","2009",,,
"458159","Bainbridge Graduate Institute","2009",,,
"459417","Compass College of Cinematic Arts","2009",,,
"459727","Touro University Worldwide","2009",,,
"459736","Touro University California","2009",,,
"459745","The Chicago School of Professional Psychology at Washington DC","2009",,,
"459824","Touro University Nevada","2009",,,
"460075","California University of Management and Sciences","2009",,,
"460349","Johnson & Wales University-Online","2009",,,
"460783","Remington College-Heathrow Campus","2009",,,
"460899","Stevens-Henager College-Boise","2009",,,
"460941","Northwest Institute of Literary Arts","2009",,,
"461032","Carolina College of Biblical Studies","2009",,,
"461120","Oxford Graduate School","2009",,,
"461139","Jung Tao School of Classical Chinese Medicine","2009",,,
"461236","Georgia Christian University","2009",,,
"461485","Shepherds Theological Seminary","2009",,,
"461528","Grace College of Divinity","2009",,,
"461643","Bergin University of Canine Studies","2009",,,
"461759","Simmons College of Kentucky","2009",,,
"461795","North American University","2009",,,
"461847","Mesivta Keser Torah","2009",,,
"462044","Institute for Doctoral Studies in the Visual Arts","2009",,,
"462354","John Paul the Great Catholic University","2009",,,
"465812","Independence University","2009",,,
"474863","Azusa Pacific Online University","2009",,,
"474890","College America-Phoenix","2009",,,
"474906","CollegeAmerica-Stevens Henager College","2009",,,
"475033","Relay Graduate School of Education","2009",,,
"475200","Whitworth University-Adult Degree Programs","2009",,,
"475273","Springfield College-School of Human Services","2009",,,
"475608","Criswell College","2009",,,
"476319","CollegeAmerica-Colorado Springs South","2009",,,
"476601","Bais HaMedrash and Mesivta of Baltimore","2009",,,
"476692","Yeshiva Gedolah Zichron Leyma","2009",,,
"476717","Be'er Yaakov Talmudic Seminary","2009",,,
"477950","Stevens-Henager College-St George","2009",,,
"478625","California College San Diego","2009",,,
"478634","California College San Diego","2009",,,
"480134","Elizabethtown College School of Continuing and Professional Studies","2009",,,
"480198","Warner Pacific College Adult Degree Program","2009",,,
"480569","Florida Institute of Technology-Online","2009",,,
"480754","Manthano Christian College","2009",,,
"480985","Midwives College of Utah","2009",,,
"481030","Future Generations Graduate School","2009",,,
"481058","Grace Mission University","2009",,,
"481225","Mid-South Christian College","2009",,,
"481401","Grace School of Theology","2009",,,
"481410","Yeshiva Gedolah Kesser Torah","2009",,,
"481438","Yeshiva Yesodei Hatorah","2009",,,
"482228","Virginia Baptist College","2009",,,
"482705","Northeastern University Global Network","2009",,,
